#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,
AI_EVENT;AI_EVENT;AI_EVENT;AI_EVENT;;AI_EVENT;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC_Plus_443;This lifestyle of utmost pleasure and joyous life suits me perfectly. This can be nothing but heaven.;Ce mode de vie plein de plaisirs extresmes et et de joie de vivre me convient parfaitement. Ce ne peult estre rien d'aultre que le paradis.;Dieser Lebensstil aud purem Vergnügens und freudigen Lebens passt mir vollkommen. Das kann nur der Himmel sein.;;This lifestyle of utmost pleasure and joyous life suits me perfectly. This can be nothing but heaven.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA_Plus_443;I'm a hedonist;Je suis un hédoniste;Ich bin ein Hedonist;;I'm a hedonist;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC_Plus_444;The duel was close fought, but in the end I was victorious over my opponent. As I basked in the admiration of my peers, I knew that I had to do this again.;Le duel fut un combat serré et acharné, mais à la fin je parvins à triompher de mon adversaire. Après m'estre enivré de l'admiration de mes pairs, j'ai su que je devais le refaire.;Das Duell war knapp erkämpft, aber schließlich war ich über meinen Gegner siegreich. Als ich mich in der Bewunderung unter meine Gleichen sonnte, wusste ich, dass ich das wieder tun musste.;;The duel was close fought, but in the end I was victorious over my opponent. As I basked in the admiration of my peers, I knew that I had to do this again.;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA_Plus_444;I'm a duelist;Je suis un Duelliste;Ich bin ein Duellant;;I'm a duelist;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC_Plus_445;I have finally become an expert in Islamic jurisprudence! My knowledge of the Qur'an, the Sunnah, Ijma' (Consensus) and Qiyas (Analogy) is what makes me a faqih and I will use that knowledge to be a better [Root.GetTitle] and ruler of my people.;Je suis enfin devenu un expert en jurisprudence islamique ! Ma connaissance du Coran, de la sunna, de l’ijmas‘ (le consensus) et de la qiyass (l’analogie) font de moi un faqish. J’emploierais mon savoir pour devenir un meilleur [Root.GetTitle] et guide pour mon peuple.;Ich bin endlich ein Experte des islamischen Rechts! Mein Wissen um den Qur'an, die Sunna, Idschma (Konsens) und Qiyas (Analogie) macht mich zu einem Faqih und ich werde dieses Wissen nutzen, um ein besserer [Root.GetTitle] und Herrscher zu sein.;;¡Ya soy un experto en jurisprudencia Islámica! Mis conocimientos del Corán, la Sunna, la Ijma (Consenso) y el Qiyas (Analogía) es lo que me hace un faquí y usaré esos conocimientos para ser un mejor [Root.GetTitle] y gobernante para mi pueblo.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA_Plus_445;I am proud to have become a faqih!;Je suis fier d’estre devenu un faqish !;Ich bin stolz darauf, ein Faqih geworden zu sein!;;¡Estoy orgulloso de ser un faquí!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC_Plus_446;Whenever the engineers are working in [Root.Capital.GetName], I always make an effort to visit them and talk. They have such interesting ideas! Building things has always been a pleasure for me, whether they be physical or far more abstract.;Whenever the engineers are working in [Root.Capital.GetName], I always make an effort to visit them and talk. They have such interesting ideas! Building things has always been a pleasure for me, whether they be physical or far more abstract.;Whenever the engineers are working in [Root.Capital.GetName], I always make an effort to visit them and talk. They have such interesting ideas! Building things has always been a pleasure for me, whether they be physical or far more abstract.;;Whenever the engineers are working in [Root.Capital.GetName], I always make an effort to visit them and talk. They have such interesting ideas! Building things has always been a pleasure for me, whether they be physical or far more abstract.;;;;;;;;;x
EVTOPTA_Plus_446;I'm an architect!;I'm an architect!;I'm an architect!;;I'm an architect!;;;;;;;;;x
EVTDESC_Plus_447;What goes on behind a battle is far more interesting to me than the actual fighting. Strategies, manoeuvres, even the issues of attrition and supply...these are the things that matter most when it comes to victory, and it applies to far more things than simply the battlefield.;What goes on behind a battle is far more interesting to me than the actual fighting. Strategies, manoeuvres, even the issues of attrition and supply...these are the things that matter most when it comes to victory, and it applies to far more things than simply the battlefield.;What goes on behind a battle is far more interesting to me than the actual fighting. Strategies, manoeuvres, even the issues of attrition and supply...these are the things that matter most when it comes to victory, and it applies to far more things than simply the battlefield.;;What goes on behind a battle is far more interesting to me than the actual fighting. Strategies, manoeuvres, even the issues of attrition and supply...these are the things that matter most when it comes to victory, and it applies to far more things than simply the battlefield.;;;;;;;;;x
EVTOPTA_Plus_447;I'm a strategist!;I'm a strategist!;I'm a strategist!;;I'm a strategist!;;;;;;;;;x
EVTDESC_Plus_448;Spending time with other people--that's what gives me energy. Talking with them, knowing the things they want or don't want. I've always had a knack for it, and wherever I go you're bound to find me in the centre of the largest and loudest group.;Spending time with other people--that's what gives me energy. Talking with them, knowing the things they want or don't want. I've always had a knack for it, and wherever I go you're bound to find me in the centre of the largest and loudest group.;Spending time with other people--that's what gives me energy. Talking with them, knowing the things they want or don't want. I've always had a knack for it, and wherever I go you're bound to find me in the centre of the largest and loudest group.;;Spending time with other people--that's what gives me energy. Talking with them, knowing the things they want or don't want. I've always had a knack for it, and wherever I go you're bound to find me in the centre of the largest and loudest group.;;;;;;;;;x
EVTOPTA_Plus_448;I'm a socializer!;I'm a socializer!;I'm a socializer!;;I'm a socializer!;;;;;;;;;x
EVTDESC_Plus_449;I watch everything, and I listen. Other people don't see what I see--the cause and effect of every action, the moves and counter-moves that are required to make something happen. When I take action, it's very likely nobody will even know I did it. That is how plans succeed.;I watch everything, and I listen. Other people don't see what I see--the cause and effect of every action, the moves and counter-moves that are required to make something happen. When I take action, it's very likely nobody will even know I did it. That is how plans succeed.;I watch everything, and I listen. Other people don't see what I see--the cause and effect of every action, the moves and counter-moves that are required to make something happen. When I take action, it's very likely nobody will even know I did it. That is how plans succeed.;;I watch everything, and I listen. Other people don't see what I see--the cause and effect of every action, the moves and counter-moves that are required to make something happen. When I take action, it's very likely nobody will even know I did it. That is how plans succeed.;;;;;;;;;x
EVTOPTA_Plus_449;I'm a schemer!;I'm a schemer!;I'm a schemer!;;I'm a schemer!;;;;;;;;;x
EVTDESC_Plus_450;Playing a game well means understanding its inner workings. You must know the rules, you must know your opponent's strengths and weaknesses. It is life and politics played out on the chessboard. I play because I win, and I like winning...and, yes, sometimes just for fun. What could be better?;Playing a game well means understanding its inner workings. You must know the rules, you must know your opponent's strengths and weaknesses. It is life and politics played out on the chessboard. I play because I win, and I like winning...and, yes, sometimes just for fun. What could be better?;Playing a game well means understanding its inner workings. You must know the rules, you must know your opponent's strengths and weaknesses. It is life and politics played out on the chessboard. I play because I win, and I like winning...and, yes, sometimes just for fun. What could be better?;;Playing a game well means understanding its inner workings. You must know the rules, you must know your opponent's strengths and weaknesses. It is life and politics played out on the chessboard. I play because I win, and I like winning...and, yes, sometimes just for fun. What could be better?;;;;;;;;;x
EVTOPTA_Plus_450;I'm a gamer!;I'm a gamer!;I'm a gamer!;;I'm a gamer!;;;;;;;;;x
EVTDESC_Plus_451;On a stormy but otherwise peaceful night in [Root.Capital.GetName], a traveling [Root.Religion.GetName] merchant takes refuge in your holding. He seems like an interesting man, and you've nothing else to distract you. How do you spend the evening?;On a stormy but otherwise peaceful night in [Root.Capital.GetName], a traveling [Root.Religion.GetName] merchant takes refuge in your holding. He seems like an interesting man, and you've nothing else to distract you. How do you spend the evening?;On a stormy but otherwise peaceful night in [Root.Capital.GetName], a traveling [Root.Religion.GetName] merchant takes refuge in your holding. He seems like an interesting man, and you've nothing else to distract you. How do you spend the evening?;;On a stormy but otherwise peaceful night in [Root.Capital.GetName], a traveling [Root.Religion.GetName] merchant takes refuge in your holding. He seems like an interesting man, and you've nothing else to distract you. How do you spend the evening?;;;;;;;;;x
EVTOPTA_Plus_451;Entertaining him, of course;Entertaining him, of course;Entertaining him, of course;;Entertaining him, of course;;;;;;;;;x
EVTOPTB_Plus_451;Discussing fighting techniques with his guards;Discussing fighting techniques with his guards;Discussing fighting techniques with his guards;;Discussing fighting techniques with his guards;;;;;;;;;x
EVTOPTC_Plus_451;Debating him on matters of history;Debating him on matters of history;Debating him on matters of history;;Debating him on matters of history;;;;;;;;;x
EVTOPTD_Plus_451;Relaxing by myself;Relaxing by myself;Relaxing by myself;;Relaxing by myself;;;;;;;;;x
EVTDESC_Plus_452;There is a social event happening this evening in [Root.Capital.GetName], one of the most important [Root.Capital.Religion.GetName] holidays. Everyone of importance will be partaking in the revelry.;There is a social event happening this evening in [Root.Capital.GetName], one of the most important [Root.Capital.Religion.GetName] holidays. Everyone of importance will be partaking in the revelry.;There is a social event happening this evening in [Root.Capital.GetName], one of the most important [Root.Capital.Religion.GetName] holidays. Everyone of importance will be partaking in the revelry.;;There is a social event happening this evening in [Root.Capital.GetName], one of the most important [Root.Capital.Religion.GetName] holidays. Everyone of importance will be partaking in the revelry.;;;;;;;;;x
EVTOPTA_Plus_452;Of course I will attend!;Of course I will attend!;Of course I will attend!;;Of course I will attend!;;;;;;;;;x
EVTOPTB_Plus_452;I will watch everyone closely;I will watch everyone closely;I will watch everyone closely;;I will watch everyone closely;;;;;;;;;x
EVTOPTC_Plus_452;This is a good opportunity to meet the merchants;This is a good opportunity to meet the merchants;This is a good opportunity to meet the merchants;;This is a good opportunity to meet the merchants;;;;;;;;;x
EVTOPTD_Plus_452;They can do without me for one evening;They can do without me for one evening;They can do without me for one evening;;They can do without me for one evening;;;;;;;;;x
EVTDESC_Plus_453;On a quiet day in [Location.GetName], you can't help but notice some of your knights sparring. One of them is doing a poor job of it, and the other men are making sport of his failures rather than helping him.;On a quiet day in [Location.GetName], you can't help but notice some of your knights sparring. One of them is doing a poor job of it, and the other men are making sport of his failures rather than helping him.;On a quiet day in [Location.GetName], you can't help but notice some of your knights sparring. One of them is doing a poor job of it, and the other men are making sport of his failures rather than helping him.;;On a quiet day in [Location.GetName], you can't help but notice some of your knights sparring. One of them is doing a poor job of it, and the other men are making sport of his failures rather than helping him.;;;;;;;;;x
EVTOPTA_Plus_453;Time to show them all a few tricks;Time to show them all a few tricks;Time to show them all a few tricks;;Time to show them all a few tricks;;;;;;;;;x
EVTOPTB_Plus_453;I'll intervene, and perhaps raise morale;I'll intervene, and perhaps raise morale;I'll intervene, and perhaps raise morale;;I'll intervene, and perhaps raise morale;;;;;;;;;x
EVTOPTC_Plus_453;They need a lecture on good [Root.Religion.GetName] virtues;They need a lecture on good [Root.Religion.GetName] virtues;They need a lecture on good [Root.Religion.GetName] virtues;;They need a lecture on good [Root.Religion.GetName] virtues;;;;;;;;;x
EVTOPTD_Plus_453;I will relax and leave them to it;I will relax and leave them to it;I will relax and leave them to it;;I will relax and leave them to it;;;;;;;;;x
EVTDESC_Plus_454;You overhear some courtiers in [Root.Location.GetName] arguing about the war. The disagreement is clearly about how a ruler could best contribute to victory. When they see you, they immediately go quiet and leave...but afterwards, you decide you have your own answer to their issue.;You overhear some courtiers in [Root.Location.GetName] arguing about the war. The disagreement is clearly about how a ruler could best contribute to victory. When they see you, they immediately go quiet and leave...but afterwards, you decide you have your own answer to their issue.;You overhear some courtiers in [Root.Location.GetName] arguing about the war. The disagreement is clearly about how a ruler could best contribute to victory. When they see you, they immediately go quiet and leave...but afterwards, you decide you have your own answer to their issue.;;You overhear some courtiers in [Root.Location.GetName] arguing about the war. The disagreement is clearly about how a ruler could best contribute to victory. When they see you, they immediately go quiet and leave...but afterwards, you decide you have your own answer to their issue.;;;;;;;;;x
EVTOPTA_Plus_454;By leading the armies into battle;By leading the armies into battle;By leading the armies into battle;;By leading the armies into battle;;;;;;;;;x
EVTOPTB_Plus_454;By knowing what happens before the enemy;By knowing what happens before the enemy;By knowing what happens before the enemy;;By knowing what happens before the enemy;;;;;;;;;x
